source_page,original_url,rewritten_url,status
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/activatetoken/,/api-reference/companion-api/activatetoken,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/calculatetav/,/api-reference/companion-api/calculatetav,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/changepin/,/api-reference/companion-api/changepin,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/,/api-reference/companion-api/createlinkedcard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getactivelinkedcards/,/api-reference/companion-api/getactivelinkedcards,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getcarddetails/,/api-reference/companion-api/getcarddetails,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/linkcard/,/api-reference/companion-api/linkcard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/listalltokens/,/api-reference/companion-api/listalltokens,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercard/,/api-reference/companion-api/ordercard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercardwithpinblock/,/api-reference/companion-api/ordercardwithpinblock,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcard/,/api-reference/companion-api/printlinkedcard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/,/api-reference/companion-api/printlinkedcardwithpinblock,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/resetpin/,/api-reference/companion-api/resetpin,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/set3dsecurecode/,/api-reference/companion-api/set3dsecurecode,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/status/,/api-reference/companion-api/status,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/stopcard/,/api-reference/companion-api/stopcard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/threedsauthenticationoutcome/,/api-reference/companion-api/threedsauthenticationoutcome,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/togglevoucherfeature/,/api-reference/companion-api/togglevoucherfeature,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/tokenapprovedevicebinding/,/api-reference/companion-api/tokenapprovedevicebinding,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/tokenremovedevicebinding/,/api-reference/companion-api/tokenremovedevicebinding,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/transferlink/,/api-reference/companion-api/transferlink,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/unstopcard/,/api-reference/companion-api/unstopcard,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatebearer/,/api-reference/companion-api/updatebearer,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatecvv/,/api-reference/companion-api/updatecvv,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatetokenaccount/,/api-reference/companion-api/updatetokenaccount,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,https://developer.sprint.paymentology.com/response-codes/,/guides/response-codes,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/activatecard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/activatetoken/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/calculatetav/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/changepin/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/changepin/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcardmaskedresponse/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/deletetoken/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/generatetimebasedsecret/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getactivelinkedcards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getactivelinkedcards/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getcarddetails/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getcarddetails/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getlinkedcards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/getlinkedcards/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/linkcard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/listalltokens/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/listtokens/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercardwithpinblock/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/resetpin/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/retirecard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/set3dsecurecode/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/status/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/stopcard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/stoptoken/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/togglevoucherfeature/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/tokenapprovedevicebinding/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/tokenremovedevicebinding/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/transferlink/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/transfertoken/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/unstopcard/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/unstoptoken/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatebearer/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatecvv/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatecvv/,https://developer.sprint.paymentology.com/companion-api/secure-apis/,/guides/secure-apis,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/updatetokenaccount/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,/api-reference/companion-api/local-api,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,/api-reference/companion-api/administrativemessage,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/,/api-reference/companion-api/balance,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/brazilianinstallmentsettled/,/api-reference/companion-api/brazilianinstallmentsettled,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,/api-reference/companion-api/deductadjustment,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/,/api-reference/companion-api/loadadjustment,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/,/api-reference/companion-api/loadauth,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/,/api-reference/companion-api/loadauthreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/,/api-reference/companion-api/loadreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/mexicaninstallmentsettled/,/api-reference/companion-api/mexicaninstallmentsettled,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/stop/,/api-reference/companion-api/stop,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/validatepin/,/api-reference/companion-api/validatepin,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/threedsauthenticationoutcome/,/api-reference/companion-api/threedsauthenticationoutcome,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/administrative-message-values/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/brazilianinstallmentsettled/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/mexicaninstallmentsettled/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/stop/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/stop/,https://developer.sprint.paymentology.com/companion-api/klv-lookup/,/guides/klv-lookup,rewritten
https://developer.sprint.paymentology.com/companion-api/api-reference/remote/validatepin/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/disputes/,https://developer.sprint.paymentology.com/companion-api/manage-funds/3d-secure/,/guides/3d-secure,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/activatecard/,/api-reference/companion-api/activatecard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/activatecard/,/api-reference/companion-api/activatecard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/,/api-reference/companion-api/createlinkedcard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/linkcard/,/api-reference/companion-api/linkcard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/linkcard/,/api-reference/companion-api/linkcard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercard/,/api-reference/companion-api/ordercard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercardwithpinblock/,/api-reference/companion-api/ordercardwithpinblock,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcard/,/api-reference/companion-api/printlinkedcard,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/,/api-reference/companion-api/printlinkedcardwithpinblock,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/togglevoucherfeature/,/api-reference/companion-api/togglevoucherfeature,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,/guides/digital-first,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/,https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,/guides/digital-first,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/,/api-reference/companion-api/printlinkedcardwithpinblock,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,https://developer.sprint.paymentology.com/companion-api/issue-cards/,/guides/issue-cards,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,https://developer.sprint.paymentology.com/companion-api/tokenization2/,/guides/tokenization2,rewritten
https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,https://developer.sprint.paymentology.com/companion-api/tokenization2/visa-token-provisioning/,/guides/visa-token-provisioning,rewritten
https://developer.sprint.paymentology.com/companion-api/klv-lookup/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/,/api-reference/companion-api/balance,rewritten
https://developer.sprint.paymentology.com/companion-api/klv-lookup/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/,/api-reference/companion-api/loadauthreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,/api-reference/companion-api/remote,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/,/api-reference/companion-api/balance,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/,/api-reference/companion-api/deduct,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,/api-reference/companion-api/deductadjustment,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,/api-reference/companion-api/deductadjustment,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/,/api-reference/companion-api/deductreversal,rewritten
https://developer.sprint.paymentology.com/companion-api/manage-funds/,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/,/api-reference/companion-api/loadadjustment,rewritten
