source_id,title,url,filename,mime_type
1536,Card Order report final - Card API,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Card-Order-report-final-Card-API.png,Card-Order-report-final-Card-API.png,
1488,Chargebacks,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Chargebacks.png,Chargebacks.png,
1504,Companion API Physical Card test script,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Companion-API-Physical-Card-test-script.xlsx,Companion-API-Physical-Card-test-script.xlsx,
1505,Companion API Virtual Card test script,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Companion-API-Virtual-Card-test-script-1.xlsx,Companion-API-Virtual-Card-test-script-1.xlsx,
1492,Companion API Virtual Card test script,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Companion-API-Virtual-Card-test-script.xlsx,Companion-API-Virtual-Card-test-script.xlsx,
1487,Dispute handling,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Dispute-handling.png,Dispute-handling.png,
1486,Dispute management - second tier support,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Dispute-management-second-tier-support.png,Dispute-management-second-tier-support.png,
1538,Failed transactions report Card - Final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Failed-transactions-report-Card-Final.png,Failed-transactions-report-Card-Final.png,
1549,Failed transactions report Companion - Final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Failed-transactions-report-Companion-Final.png,Failed-transactions-report-Companion-Final.png,
1548,Forex gains report Companion - final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Forex-gains-report-Companion-final.png,Forex-gains-report-Companion-final.png,
1539,Forex gains report final - Card API,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Forex-gains-report-final-Card-API.png,Forex-gains-report-final-Card-API.png,
1547,Mark Off report Companion - final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Mark-Off-report-Companion-final.png,Mark-Off-report-Companion-final.png,
1540,MarkOff report final - Card API,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/MarkOff-report-final-Card-API.png,MarkOff-report-final-Card-API.png,
1489,Recon process - generic,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Recon-process-generic.jpg,Recon-process-generic.jpg,
1541,Summary Settlement report - final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Summary-Settlement-report-final.png,Summary-Settlement-report-final.png,
1555,Tokenization Flow_01,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Tokenization-Flow_01.png,Tokenization-Flow_01.png,
1556,Tokenization Flow_02,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Tokenization-Flow_02.png,Tokenization-Flow_02.png,
1542,Unsettled transaction report Card - final,https://developer.sprint.paymentology.com/wp-content/uploads/2021/01/Unsettled-transaction-report-Card-final.png,Unsettled-transaction-report-Card-final.png,
1649,Card API issuing flow,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Card-API-issuing-flow-1.png,Card-API-issuing-flow-1.png,
1648,Card API issuing flow,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Card-API-issuing-flow.png,Card-API-issuing-flow.png,
1643,,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Card-API-transaction-processing-1.png,Card-API-transaction-processing-1.png,
1640,Companion card issuing flow,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Companion-card-issuing-flow-1.png,Companion-card-issuing-flow-1.png,
1638,Companion transaction processing,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Companion-transaction-processing-3.png,Companion-transaction-processing-3.png,
1594,Companion transaction processing,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Companion-transaction-processing.png,Companion-transaction-processing.png,
1599,Companion_card_3D_Secure,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Companion_card_3D_Secure.pdf,Companion_card_3D_Secure.pdf,
1667,Grab numberless card,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/Grab-numberless-card.jpeg,Grab-numberless-card.jpeg,
1655,QR Payments ΓÇô End to end,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/QR-Payments-ΓCo-End-to-end.png,QR-Payments-ΓCo-End-to-end.png,
1658,QR Payments ΓÇô Merchant onboarding,https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/QR-Payments-ΓCo-Merchant-onboarding.png,QR-Payments-ΓCo-Merchant-onboarding.png,
1657,QR Payments ΓÇô Payment Receive (Bank),https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/QR-Payments-ΓCo-Payment-Receive-Bank.png,QR-Payments-ΓCo-Payment-Receive-Bank.png,
1656,QR Payments ΓÇô Payment send (Bank),https://developer.sprint.paymentology.com/wp-content/uploads/2021/02/QR-Payments-ΓCo-Payment-send-Bank.png,QR-Payments-ΓCo-Payment-send-Bank.png,
1768,Companion card settlement process,https://developer.sprint.paymentology.com/wp-content/uploads/2021/03/Companion-card-settlement-process.png,Companion-card-settlement-process.png,
1769,Forex fluctuation,https://developer.sprint.paymentology.com/wp-content/uploads/2021/03/Forex-fluctuation.png,Forex-fluctuation.png,
